$60K-$105K , 1.0
$60K-$105K , 3.6
$60K-$105K , 3.6
$60K-$105K , 3.1
$60K-$105K , 3.6
$60K-$105K , 1.0
$60K-$105K , 3.2
$60K-$105K , 3.7
$60K-$105K , 3.2
$60K-$105K , 5.0
$60K-$105K , 4.6
$60K-$105K , 3.9
$60K-$105K , 3.9
$60K-$105K , 3.1
$60K-$105K , 3.1
$60K-$105K , 1.0
$60K-$105K , 3.9
$60K-$105K , 3.2
$60K-$105K , 4.2
$60K-$105K , 4.2
$60K-$105K , 3.6
$60K-$105K , 1.0
$60K-$105K , 3.7
$60K-$105K , 4.2
$60K-$105K , 3.6
$60K-$105K , 3.2
$60K-$105K , 3.4
$60K-$105K , 4.9
$69K-$144K , 2.9
$69K-$144K , 3.9
$69K-$144K , 3.9
$69K-$144K , 3.5
$69K-$144K , 6.3
$69K-$144K , 1.0
$69K-$144K , 3.3
$69K-$144K , 3.3
$69K-$144K , 3.9
$69K-$144K , 1.0
$69K-$144K , 3.3
$69K-$144K , 2.4
$69K-$144K , 2.4
$69K-$144K , 3.4
$69K-$144K , 3.3
$69K-$144K , 3.0
$69K-$144K , 5.0
$69K-$144K , 5.0
$69K-$144K , 5.0
$69K-$144K , 3.2
$69K-$144K , 1.0
$69K-$144K , 3.9
$69K-$144K , 3.7
$69K-$144K , 3.4
$69K-$144K , 2.9
$69K-$144K , 3.8
$69K-$144K , 4.6
$69K-$144K , 5.0
$69K-$144K , 3.9
$69K-$144K , 3.9
$47K-$82K , 1.0
$47K-$82K , 2.9
$47K-$82K , 2.9
$47K-$82K , 3.5
$47K-$82K , 2.7
$47K-$82K , 1.0
$47K-$82K , 3.5
$47K-$82K , 3.6
$47K-$82K , 3.7
$90K-$175K , 3.7
$90K-$175K , 3.7
$90K-$175K , 3.5
$90K-$175K , 3.3
$90K-$175K , 4.9
$90K-$175K , 3.9
$90K-$175K , 2.2
$90K-$175K , 3.9
$90K-$175K , 1.0
$90K-$175K , 4.2
$90K-$175K , 3.4
$90K-$175K , 3.4
$90K-$175K , 1.0
$90K-$175K , 3.0
$90K-$175K , 3.8
$90K-$175K , 3.3
$90K-$175K , 3.2
$90K-$175K , 4.1
$90K-$175K , 3.4
$90K-$175K , 4.9
$90K-$175K , 3.7
$90K-$175K , 4.0
$90K-$175K , 2.9
$90K-$175K , 3.2
$90K-$175K , 1.0
$90K-$175K , 3.5
$90K-$175K , 3.7
$90K-$175K , 4.4
